Date,Open,High,Low,Close,Volume
2024-01-25 11:15:00,21266.2,21376.6,21258.8,21296.4,0
2024-01-25 12:15:00,21297.6,21308.3,21254.0,21284.2,0
2024-01-25 13:15:00,21285.7,21312.1,21257.8,21279.8,0
2024-01-25 14:15:00,21279.1,21360.0,21249.4,21343.3,0
2024-01-25 15:15:00,21343.1,21401.8,21339.4,21370.8,0
2024-01-29 09:15:00,21433.1,21590.4,21429.6,21573.4,0
2024-01-29 10:15:00,21573.3,21642.3,21570.0,21634.7,0
2024-01-29 11:15:00,21634.4,21665.8,21587.1,21662.1,0
2024-01-29 12:15:00,21662.3,21714.5,21649.8,21705.1,0
2024-01-29 13:15:00,21705.3,21745.6,21672.8,21721.0,0
2024-01-29 14:15:00,21721.2,21752.6,21687.2,21741.6,0
2024-01-29 15:15:00,21741.2,21763.2,21738.8,21744.8,0
2024-01-30 09:15:00,21775.8,21813.1,21689.1,21762.9,0
2024-01-30 10:15:00,21763.7,21770.9,21655.2,21681.4,0
2024-01-30 11:15:00,21681.7,21733.7,21662.7,21710.4,0
2024-01-30 12:15:00,21710.0,21715.3,21668.1,21675.8,0
2024-01-30 13:15:00,21675.4,21696.7,21632.4,21665.8,0
2024-01-30 14:15:00,21671.1,21671.1,21501.8,21527.3,0
2024-01-30 15:15:00,21527.6,21535.5,21513.5,21530.6,0
2024-01-31 09:15:00,21487.2,21609.8,21448.8,21604.4,0
2024-01-31 10:15:00,21603.1,21674.2,21589.3,21658.2,0
2024-01-31 11:15:00,21657.5,21739.8,21643.2,21716.8,0
2024-01-31 12:15:00,21717.0,21727.2,21651.6,21692.8,0
2024-01-31 13:15:00,21692.1,21711.3,21657.3,21685.8,0
2024-01-31 14:15:00,21685.8,21740.1,21660.8,21727.7,0
2024-01-31 15:15:00,21727.9,21741.3,21700.8,21708.3,0
2024-02-01 09:15:00,21780.7,21798.0,21694.6,21783.9,0
2024-02-01 10:15:00,21782.9,21832.9,21758.9,21783.2,0
2024-02-01 11:15:00,21785.7,21787.2,21658.8,21738.5,0
2024-02-01 12:15:00,21736.5,21766.1,21696.7,21730.2,0
2024-02-01 13:15:00,21731.1,21742.7,21678.3,21722.2,0
2024-02-01 14:15:00,21721.7,21730.9,21680.8,21681.4,0
2024-02-01 15:15:00,21681.2,21702.7,21674.3,21690.3,0
2024-02-02 09:15:00,21812.8,21963.4,21812.0,21937.8,0
2024-02-02 10:15:00,21937.7,22003.9,21915.9,21989.7,0
2024-02-02 11:15:00,21986.8,22126.8,21986.8,22058.8,0
2024-02-02 12:15:00,22058.6,22065.9,21841.1,21846.3,0
2024-02-02 13:15:00,21845.2,21902.8,21805.6,21892.8,0
2024-02-02 14:15:00,21893.6,21906.9,21826.4,21855.7,0
2024-02-02 15:15:00,21855.2,21856.3,21837.8,21855.4,0
2024-02-05 09:15:00,21921.1,21964.3,21833.4,21926.9,0
2024-02-05 10:15:00,21925.9,21939.3,21852.0,21919.3,0
2024-02-05 11:15:00,21918.8,21943.3,21897.7,21923.3,0
2024-02-05 12:15:00,21923.6,21952.5,21898.7,21936.8,0
2024-02-05 13:15:00,21936.8,21950.2,21874.4,21911.2,0
2024-02-05 14:15:00,21912.0,21915.8,21726.9,21771.5,0
2024-02-05 15:15:00,21771.8,21776.3,21752.1,21761.3,0
2024-02-06 09:15:00,21825.2,21877.1,21737.6,21853.6,0
2024-02-06 10:15:00,21854.8,21863.9,21776.0,21850.2,0
2024-02-06 11:15:00,21850.0,21902.8,21843.3,21898.2,0
2024-02-06 12:15:00,21898.1,21918.0,21868.7,21905.4,0
2024-02-06 13:15:00,21906.1,21936.1,21877.6,21914.9,0
2024-02-06 14:15:00,21915.8,21951.4,21897.1,21919.4,0
2024-02-06 15:15:00,21919.9,21947.6,21914.3,21938.8,0
2024-02-07 09:15:00,22045.1,22053.3,21963.8,22009.8,0
2024-02-07 10:15:00,22009.2,22021.1,21932.5,21963.2,0
2024-02-07 11:15:00,21963.1,21965.6,21860.2,21887.7,0
2024-02-07 12:15:00,21886.9,21927.2,21881.1,21906.7,0
2024-02-07 13:15:00,21906.6,21973.6,21889.3,21962.2,0
2024-02-07 14:15:00,21964.6,21983.6,21912.2,21933.6,0
2024-02-07 15:15:00,21932.4,21954.6,21920.5,21949.8,0
2024-02-08 09:15:00,22009.7,22011.1,21910.7,21939.7,0
2024-02-08 10:15:00,21937.8,21967.6,21709.6,21737.0,0
2024-02-08 11:15:00,21734.8,21811.3,21724.6,21804.1,0
2024-02-08 12:15:00,21804.1,21820.2,21765.1,21807.8,0
2024-02-08 13:15:00,21809.1,21814.6,21724.1,21727.8,0
2024-02-08 14:15:00,21727.9,21745.0,21665.3,21714.8,0
2024-02-08 15:15:00,21715.6,21760.8,21708.6,21759.7,0
2024-02-09 09:15:00,21727.0,21780.5,21648.2,21749.7,0
2024-02-09 10:15:00,21750.7,21750.7,21629.9,21679.5,0
2024-02-09 11:15:00,21680.3,21750.1,21644.8,21733.2,0
2024-02-09 12:15:00,21734.2,21768.6,21725.3,21753.3,0
2024-02-09 13:15:00,21753.0,21768.9,21710.1,21760.8,0
2024-02-09 14:15:00,21762.3,21804.4,21753.4,21782.8,0
2024-02-09 15:15:00,21783.9,21790.2,21772.5,21786.0,0
2024-02-12 09:15:00,21800.8,21831.7,21672.3,21690.2,0
2024-02-12 10:15:00,21690.0,21719.1,21628.8,21717.3,0
2024-02-12 11:15:00,21717.2,21728.2,21609.2,21637.2,0
2024-02-12 12:15:00,21639.1,21680.7,21574.8,21614.5,0
2024-02-12 13:15:00,21613.8,21691.6,21591.8,21688.3,0
2024-02-12 14:15:00,21687.8,21697.0,21586.9,21598.0,0
2024-02-12 15:15:00,21597.6,21632.6,21585.0,21612.6,0
2024-02-13 09:15:00,21664.3,21722.8,21543.3,21718.4,0
2024-02-13 10:15:00,21719.5,21766.8,21689.7,21764.3,0
2024-02-13 11:15:00,21763.1,21766.4,21646.9,21646.9,0
2024-02-13 12:15:00,21648.3,21720.1,21622.8,21686.1,0
2024-02-13 13:15:00,21685.2,21764.2,21680.2,21728.3,0
2024-02-13 14:15:00,21728.4,21761.6,21705.4,21753.9,0
2024-02-13 15:15:00,21754.2,21758.3,21717.8,21728.0,0
2024-02-14 09:15:00,21578.2,21622.8,21530.2,21620.4,0
2024-02-14 10:15:00,21623.2,21650.4,21589.3,21606.8,0
2024-02-14 11:15:00,21607.2,21631.3,21578.2,21619.2,0
2024-02-14 12:15:00,21618.6,21708.3,21618.6,21689.7,0
2024-02-14 13:15:00,21689.4,21720.7,21634.7,21718.9,0
2024-02-14 14:15:00,21718.7,21870.8,21713.4,21814.2,0
2024-02-14 15:15:00,21814.6,21856.2,21801.8,21848.7,0
2024-02-15 09:15:00,21906.6,21923.2,21794.8,21885.3,0
2024-02-15 10:15:00,21886.3,21902.3,21832.4,21868.5,0
2024-02-15 11:15:00,21868.3,21881.4,21840.6,21857.8,0
2024-02-15 12:15:00,21857.9,21874.8,21823.8,21861.2,0
2024-02-15 13:15:00,21861.8,21953.8,21838.7,21914.8,0
2024-02-15 14:15:00,21913.1,21928.8,21874.6,21909.8,0
2024-02-15 15:15:00,21910.8,21931.2,21907.5,21927.1,0
2024-02-16 09:15:00,22020.3,22037.7,21968.9,22036.7,0
2024-02-16 10:15:00,22036.4,22045.9,22013.7,22034.7,0
2024-02-16 11:15:00,22035.6,22050.7,22006.7,22047.4,0
2024-02-16 12:15:00,22046.8,22068.7,22022.8,22055.2,0
2024-02-16 13:15:00,22055.3,22065.6,22024.8,22045.3,0
2024-02-16 14:15:00,22045.4,22067.5,22023.2,22036.4,0
2024-02-16 15:15:00,22036.2,22043.3,22018.9,22035.7,0
2024-02-19 09:15:00,22103.45,22107.6,22021.05,22065.15,0
2024-02-19 10:15:00,22065.25,22128.35,22064.9,22125.2,0
2024-02-19 11:15:00,22125.65,22157.35,22108.4,22150.1,0
2024-02-19 12:15:00,22150.6,22167.25,22136.85,22165.1,0
2024-02-19 13:15:00,22165.8,22171.8,22132.0,22158.7,0
2024-02-19 14:15:00,22158.7,22185.5,22098.1,22117.75,0
2024-02-19 15:15:00,22117.75,22134.1,22112.7,22116.95,0
2024-02-20 09:15:00,22099.2,22120.2,22045.85,22097.95,0
2024-02-20 10:15:00,22099.2,22137.0,22083.05,22099.35,0
2024-02-20 11:15:00,22098.55,22177.5,22098.55,22159.8,0
2024-02-20 12:15:00,22159.35,22167.1,22141.85,22145.05,0
2024-02-20 13:15:00,22144.5,22173.6,22083.05,22123.8,0
2024-02-20 14:15:00,22123.15,22204.5,22121.45,22200.85,0
2024-02-20 15:15:00,22201.45,22215.6,22197.95,22208.15,0
2024-02-21 09:15:00,22248.85,22249.4,22189.8,22213.15,0
2024-02-21 10:15:00,22213.7,22229.45,22160.8,22208.0,0
2024-02-21 11:15:00,22207.75,22222.25,22175.95,22211.25,0
2024-02-21 12:15:00,22211.5,22241.5,22206.2,22220.35,0
2024-02-21 13:15:00,22219.9,22223.8,22105.4,22112.45,0
2024-02-21 14:15:00,22112.9,22140.35,21997.95,22095.05,0
2024-02-21 15:15:00,22095.55,22096.5,22015.55,22028.75,0
2024-02-22 09:15:00,22081.55,22094.3,21901.05,21935.5,0
2024-02-22 10:15:00,21935.75,21945.65,21875.25,21927.05,0
2024-02-22 11:15:00,21925.95,21981.8,21901.3,21964.75,0
2024-02-22 12:15:00,21964.8,21978.2,21940.3,21962.9,0
2024-02-22 13:15:00,21962.8,22110.25,21955.85,22056.65,0
2024-02-22 14:15:00,22054.75,22234.05,22043.7,22206.7,0
2024-02-22 15:15:00,22207.5,22252.5,22200.75,22216.9,0
2024-02-23 09:15:00,22290.0,22297.5,22216.35,22269.95,0
2024-02-23 10:15:00,22271.1,22280.75,22206.0,22236.7,0
2024-02-23 11:15:00,22236.65,22259.85,22223.3,22234.9,0
2024-02-23 12:15:00,22233.25,22269.8,22226.8,22252.45,0
2024-02-23 13:15:00,22252.75,22258.4,22200.45,22212.05,0
2024-02-23 14:15:00,22212.2,22251.3,22206.8,22213.25,0
2024-02-23 15:15:00,22214.15,22223.85,22186.1,22194.25,0
2024-02-26 09:15:00,22169.2,22202.15,22111.8,22148.35,0
2024-02-26 10:15:00,22149.2,22153.05,22100.9,22124.25,0
2024-02-26 11:15:00,22124.6,22132.8,22082.95,22096.7,0
2024-02-26 12:15:00,22096.25,22152.8,22075.15,22142.0,0
2024-02-26 13:15:00,22141.8,22173.85,22129.45,22153.95,0
2024-02-26 14:15:00,22154.4,22173.6,22114.3,22126.4,0
2024-02-26 15:15:00,22126.45,22128.6,22109.8,22117.15,0
2024-02-27 09:15:00,22099.75,22151.8,22085.65,22109.05,0
2024-02-27 10:15:00,22108.5,22158.65,22103.6,22145.1,0
2024-02-27 11:15:00,22144.65,22170.0,22109.0,22124.3,0
2024-02-27 12:15:00,22124.9,22209.75,22115.45,22205.95,0
2024-02-27 13:15:00,22204.55,22218.25,22132.4,22163.1,0
2024-02-27 14:15:00,22162.9,22216.6,22149.7,22203.9,0
2024-02-27 15:15:00,22203.55,22205.0,22178.35,22194.2,0
2024-02-28 09:15:00,22221.3,22229.15,22168.2,22219.0,0
2024-02-28 10:15:00,22218.95,22226.3,22021.15,22062.05,0
2024-02-28 11:15:00,22062.7,22088.45,22001.3,22038.3,0
2024-02-28 12:15:00,22039.05,22054.65,21938.9,21942.5,0
2024-02-28 13:15:00,21943.9,22050.25,21943.7,22044.85,0
2024-02-28 14:15:00,22044.6,22046.3,21945.8,21952.75,0
2024-02-28 15:15:00,21953.45,21953.6,21915.85,21926.25,0
2024-02-29 09:15:00,21938.7,22022.4,21866.15,21873.5,0
2024-02-29 10:15:00,21873.6,21971.55,21860.65,21967.85,0
2024-02-29 11:15:00,21967.6,21996.6,21923.0,21952.35,0
2024-02-29 12:15:00,21950.85,21974.25,21897.15,21969.95,0
2024-02-29 13:15:00,21968.2,21988.75,21936.35,21962.35,0
2024-02-29 14:15:00,21959.65,22004.25,21900.5,21996.7,0
2024-02-29 15:15:00,21996.05,22060.55,21995.6,22042.05,0
2024-03-01 09:15:00,22061.6,22201.1,22047.75,22196.95,0
2024-03-01 10:15:00,22196.45,22222.35,22172.45,22208.7,0
2024-03-01 11:15:00,22208.6,22304.0,22208.6,22286.45,0
2024-03-01 12:15:00,22287.0,22318.65,22277.3,22288.35,0
2024-03-01 13:15:00,22288.6,22335.95,22282.8,22330.6,0
2024-03-01 14:15:00,22329.85,22353.3,22315.65,22329.1,0
2024-03-01 15:15:00,22329.3,22343.3,22319.65,22326.05,0
2024-03-02 09:15:00,22406.95,22420.25,22366.95,22394.4,0
2024-03-02 11:30:00,22406.35,22410.35,22373.2,22375.55,0
2024-03-02 12:15:00,22375.85,22382.65,22372.2,22373.4,0
2024-03-04 09:15:00,22403.5,22440.9,22358.3,22395.4,0
2024-03-04 10:15:00,22395.0,22432.9,22372.85,22404.55,0
2024-03-04 11:15:00,22404.8,22423.9,22385.9,22403.3,0
2024-03-04 12:15:00,22401.0,22426.6,22372.75,22401.7,0
2024-03-04 13:15:00,22402.2,22430.7,22384.25,22428.2,0
2024-03-04 14:15:00,22428.5,22434.25,22396.3,22404.45,0
2024-03-04 15:15:00,22403.8,22414.8,22383.5,22397.65,0
2024-03-05 09:15:00,22371.25,22406.55,22319.55,22333.15,0
2024-03-05 10:15:00,22332.25,22332.35,22278.65,22288.65,0
2024-03-05 11:15:00,22288.95,22352.9,22269.15,22340.6,0
2024-03-05 12:15:00,22339.5,22416.9,22311.55,22391.55,0
2024-03-05 13:15:00,22391.25,22406.7,22340.0,22355.05,0
2024-03-05 14:15:00,22355.5,22384.05,22341.95,22353.65,0
2024-03-05 15:15:00,22353.55,22362.6,22340.6,22358.5,0
2024-03-06 09:15:00,22327.5,22369.45,22250.2,22315.0,0
2024-03-06 10:15:00,22315.45,22352.8,22260.2,22273.25,0
2024-03-06 11:15:00,22274.75,22302.2,22224.35,22259.2,0
2024-03-06 12:15:00,22260.05,22301.25,22236.35,22298.0,0
2024-03-06 13:15:00,22297.85,22412.75,22273.35,22403.45,0
2024-03-06 14:15:00,22404.35,22483.05,22392.15,22473.3,0
2024-03-06 15:15:00,22472.5,22497.2,22466.75,22480.05,0
2024-03-07 09:15:00,22505.3,22523.65,22449.3,22486.95,0
2024-03-07 10:15:00,22486.5,22521.3,22430.0,22498.65,0
2024-03-07 11:15:00,22498.0,22508.15,22470.05,22486.6,0
2024-03-07 12:15:00,22487.25,22517.65,22472.6,22509.15,0
2024-03-07 13:15:00,22507.8,22525.65,22485.05,22499.2,0
2024-03-07 14:15:00,22498.85,22522.05,22475.7,22500.75,0
2024-03-07 15:15:00,22501.1,22504.9,22464.5,22483.5,0
2024-03-11 09:15:00,22517.5,22526.6,22429.65,22431.7,0
2024-03-11 10:15:00,22430.85,22461.7,22411.3,22417.25,0
2024-03-11 11:15:00,22416.55,22439.45,22366.85,22373.55,0
2024-03-11 12:15:00,22373.05,22423.1,22369.55,22392.95,0
2024-03-11 13:15:00,22393.5,22426.05,22375.75,22376.05,0
2024-03-11 14:15:00,22376.1,22408.65,22308.25,22323.7,0
2024-03-11 15:15:00,22322.2,22337.4,22307.25,22319.85,0
2024-03-12 09:15:00,22334.45,22450.6,22315.0,22437.75,0
2024-03-12 10:15:00,22439.4,22452.55,22256.0,22361.05,0
2024-03-12 11:15:00,22362.15,22392.4,22313.8,22359.55,0
2024-03-12 12:15:00,22359.85,22385.95,22335.0,22378.9,0
2024-03-12 13:15:00,22379.2,22402.1,22365.15,22369.45,0
2024-03-12 14:15:00,22368.5,22381.4,22305.6,22331.65,0
2024-03-12 15:15:00,22329.95,22342.65,22325.05,22332.7,0
2024-03-13 09:15:00,22432.2,22446.75,22260.75,22336.15,0
2024-03-13 10:15:00,22334.5,22344.15,22224.9,22239.0,0
2024-03-13 11:15:00,22239.8,22252.05,22074.8,22080.2,0
2024-03-13 12:15:00,22080.7,22126.1,22040.7,22109.55,0
2024-03-13 13:15:00,22108.65,22118.9,21997.75,22004.2,0
2024-03-13 14:15:00,22001.7,22049.05,21905.65,21969.85,0
2024-03-13 15:15:00,21969.9,22010.95,21963.95,21981.05,0
2024-03-14 09:15:00,21982.55,22045.85,21917.5,22010.75,0
2024-03-14 10:15:00,22011.15,22098.5,22003.7,22083.5,0
2024-03-14 11:15:00,22084.4,22187.3,22067.1,22174.9,0
2024-03-14 12:15:00,22175.05,22204.6,22128.0,22157.4,0
2024-03-14 13:15:00,22156.9,22168.7,22080.45,22102.0,0
2024-03-14 14:15:00,22101.45,22156.1,22096.65,22144.25,0
2024-03-14 15:15:00,22143.1,22163.7,22134.7,22153.05,0
2024-03-15 09:15:00,22064.85,22120.9,21981.3,22013.1,0
2024-03-15 10:15:00,22013.35,22024.05,21934.1,21954.5,0
2024-03-15 11:15:00,21956.0,21989.05,21931.7,21949.4,0
2024-03-15 12:15:00,21949.7,21995.35,21937.95,21994.05,0
2024-03-15 13:15:00,21992.55,22040.5,21976.15,22010.55,0
2024-03-15 14:15:00,22011.45,22052.85,21978.35,22009.2,0
2024-03-15 15:15:00,22008.25,22047.05,21985.4,21996.35,0
2024-03-18 09:15:00,21990.1,22045.3,21935.95,21977.2,0
2024-03-18 10:15:00,21978.5,22040.25,21949.25,21949.7,0
2024-03-18 11:15:00,21948.75,22051.05,21916.55,22034.1,0
2024-03-18 12:15:00,22034.6,22093.5,22034.1,22071.55,0
2024-03-18 13:15:00,22073.85,22082.1,22046.35,22062.4,0
2024-03-18 14:15:00,22064.15,22123.7,22037.45,22056.2,0
2024-03-18 15:15:00,22055.0,22068.35,22036.3,22051.5,0
2024-03-19 09:15:00,21946.45,21978.3,21856.7,21890.75,0
2024-03-19 10:15:00,21891.2,21895.1,21833.25,21861.8,0
2024-03-19 11:15:00,21861.25,21882.35,21808.45,21828.05,0
2024-03-19 12:15:00,21828.55,21868.25,21824.55,21858.95,0
2024-03-19 13:15:00,21859.95,21872.45,21809.55,21816.55,0
2024-03-19 14:15:00,21816.85,21853.6,21793.1,21811.5,0
2024-03-19 15:15:00,21811.05,21821.15,21804.25,21810.35,0
2024-03-20 09:15:00,21843.9,21891.7,21756.75,21765.05,0
2024-03-20 10:15:00,21765.0,21801.2,21710.2,21790.75,0
2024-03-20 11:15:00,21790.9,21863.1,21760.2,21834.45,0
2024-03-20 12:15:00,21837.65,21913.65,21830.85,21908.45,0
2024-03-20 13:15:00,21911.55,21930.9,21838.95,21855.35,0
2024-03-20 14:15:00,21856.7,21879.3,21813.95,21842.25,0
2024-03-20 15:15:00,21842.1,21858.45,21831.65,21855.1,0
2024-03-21 09:15:00,21989.9,22079.65,21977.0,22068.1,0
2024-03-21 10:15:00,22067.35,22080.95,22045.2,22073.95,0
2024-03-21 11:15:00,22073.9,22075.05,21947.45,21951.45,0
